postcode,locality,state,latitude,longitude,lgaregion,lgacode
0872,YULARA,NT,-25.2334936,130.9848698,Laverton,54970
0872,YUNYARINYI,SA,-26.3271,132.447,Laverton,54970
0873,AMOONGUNA,NT,-23.7638,133.929,MacDonnell,72330
0873,ARUMBERA,NT,-23.7695,133.868,MacDonnell,72330
0873,CONNELLAN,NT,-23.7721,133.912,MacDonnell,72330
0873,HEAVITREE GAP CPA,NT,-23.7638,133.929,MacDonnell,72330
0873,ILPARPA,NT,-23.7548,133.82,MacDonnell,72330
0873,KILGARIFF,NT,-23.7499,133.876,MacDonnell,72330
0873,ROSS,NT,-23.7455,133.901,MacDonnell,72330
0874,IRLPME,NT,-23.6407,133.866,Alice Springs,70200
0874,MOUNT JOHNS,NT,-23.723,133.89,Alice Springs,70200
0874,UNDOOLYA,NT,-23.6848,133.922,Alice Springs,70200
0875,FLYNN,NT,-23.7208,133.865,Alice Springs,70200
0875,LARAPINTA,NT,-23.6931,133.831,Alice Springs,70200
0880,GAPUWIYAK,NT,-12.5032,135.806,East Arnhem,71300
0880,GOVE,NT,-12.1825,136.781944,East Arnhem,71300
0880,GUNYANGARA,NT,-12.2256,136.702,East Arnhem,71300
0880,NHULUNBUY,NT,-12.1825,136.781944,East Arnhem,71300
0880,YIRRKALA,NT,-12.2528,136.892,East Arnhem,71300
0881,NHULUNBUY,NT,-12.1825,136.781944,East Arnhem,71300
0885,ALYANGULA,NT,-13.8529,136.422,East Arnhem,71300
0886,JABIRU,NT,-12.6688351,132.8345405,West Arnhem,74660
0906,WINNELLIE,NT,-12.428889,130.869722,East Arnhem,71300
0907,WINNELLIE,NT,-12.428889,130.869722,East Arnhem,71300
0909,CHARLES DARWIN UNIVERSITY,NT,-12.3718,130.869,Darwin,71000
0909,UNIVERSITY,NT,-12.3718,130.869,Darwin,71000
1001,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1002,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1003,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1004,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1005,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1006,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1007,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1008,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1009,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1010,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1020,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1021,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1022,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1023,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1025,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1026,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1027,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1028,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1029,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1030,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1031,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1032,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1033,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1034,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1035,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1036,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1037,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1038,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1039,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1040,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1041,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1042,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1043,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1044,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1045,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1046,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1100,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1101,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1105,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1106,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1107,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1108,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1109,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1110,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1112,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1113,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1114,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1115,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1116,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1117,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1118,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1119,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1120,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1121,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1122,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1123,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1124,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1125,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1126,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1127,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1128,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1129,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1130,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1131,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1132,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1133,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1134,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1135,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1136,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1137,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1138,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1139,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1140,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1141,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1142,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1143,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1144,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1145,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1146,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1147,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1148,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1149,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1150,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1151,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1152,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1153,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1154,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1155,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1156,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1157,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1158,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1159,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1160,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1161,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1162,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1163,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1164,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1165,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1166,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1167,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1168,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1169,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1170,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1171,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1172,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1173,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1174,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1175,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1176,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1177,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1178,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1179,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1180,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1181,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1182,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1183,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1184,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1185,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1186,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1187,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1188,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1189,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1190,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1191,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1192,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1193,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1194,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1195,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1196,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1197,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1198,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1199,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1201,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1202,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1203,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1205,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1207,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1208,HAYMARKET,NSW,-33.88092,151.20294,Glen Innes Severn,13010
1209,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003,Inner West,14170
1210,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003,Inner West,14170
1211,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003,Inner West,14170
1212,AUSTRALIA SQUARE,NSW,-33.8650889,151.2077472,Inner West,14170
1213,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003,Inner West,14170
1214,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003,Inner West,14170
1215,AUSTRALIA SQUARE,NSW,-33.8650889,151.2077472,Inner West,14170
1216,GROSVENOR PLACE,NSW,-33.7421131,151.0336854,Parramatta,16260
1217,GROSVENOR PLACE,NSW,-33.7421131,151.0336854,Parramatta,16260
1218,GROSVENOR PLACE,NSW,-33.7421131,151.0336854,Parramatta,16260
1219,GROSVENOR PLACE,NSW,-33.7421131,151.0336854,Parramatta,16260
1220,GROSVENOR PLACE,NSW,-33.0100063,151.6579131,Parramatta,16260
1221,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356,Sydney,17200
1222,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356,Sydney,17200
1223,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356,Sydney,17200
1224,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356,Sydney,17200
1225,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356,Sydney,17200
1226,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078,Sydney,17200
1227,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078,Sydney,17200
1228,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078,Sydney,17200
1229,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078,Sydney,17200
1230,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078,Sydney,17200
1231,SYDNEY SOUTH,NSW,-33.8688197,151.2092955,Parramatta,16260
1232,SYDNEY SOUTH,NSW,-33.8688197,151.2092955,Parramatta,16260
1233,SYDNEY SOUTH,NSW,-33.8688197,151.2092955,Parramatta,16260
1234,SYDNEY SOUTH,NSW,-33.8688197,151.2092955,Parramatta,16260
1235,SYDNEY SOUTH,NSW,-33.8688197,151.2092955,Parramatta,16260
1236,HAYMARKET,NSW,-33.88092,151.20294,Glen Innes Severn,13010
1237,HAYMARKET,NSW,-33.88092,151.20294,Glen Innes Severn,13010
1238,HAYMARKET,NSW,-33.88092,151.20294,Glen Innes Severn,13010
1239,HAYMARKET,NSW,-33.88092,151.20294,Glen Innes Severn,13010
1240,HAYMARKET,NSW,-33.88092,151.20294,Glen Innes Severn,13010
1291,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1292,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1293,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1294,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1295,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1296,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1297,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1298,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1299,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
1300,DARLINGHURST,NSW,-33.8780176,151.2204441,Sydney,17200
1314,EASTERN SUBURBS MC,NSW,-33.9508,151.21,Randwick,16550
1335,POTTS POINT,NSW,-33.86795,151.22411,Ryde,16700
1340,KINGS CROSS,NSW,-33.8733512,151.2242345,Snowy Valleys,17080
1350,WOOLLAHRA,NSW,-33.8865,151.242,Woollahra,18500
1355,BONDI JUNCTION,NSW,-33.89145,151.2497,Waverley,18050
1360,DOUBLE BAY,NSW,-33.8775,151.2412,Woollahra,18500
1401,BROADWAY,NSW,-34.7057762,149.135033,Sydney,17200
1405,CHULLORA,NSW,0,0,Yass Valley,
1419,SOUTHERN SUBURBS MC,NSW,-34.0641,151.094,Sutherland,17150
1420,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1422,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1423,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1424,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1425,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1426,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1427,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1428,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1429,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
1430,EVELEIGH,NSW,-33.895,151.191,Sydney,17200
1435,ALEXANDRIA,NSW,-33.9080273,151.1902576,Ku-ring-gai,14500
1440,WATERLOO,NSW,-33.9002604,151.2061803,Canterbury-Bankstown,11570
1441,WATERLOO,NSW,-33.9002604,151.2061803,Canterbury-Bankstown,11570
1445,ROSEBERY,NSW,-33.9221918,151.201678,Sutherland,17150
1450,CAMPERDOWN,NSW,-33.8862243,151.1791091,Coffs Harbour,11800
1455,BOTANY,NSW,-33.9469267,151.1973167,Bayside (NSW),10500
1460,MASCOT,NSW,-33.9296324,151.1946223,Randwick,16550
1465,KENSINGTON,NSW,-33.910021,151.2232749,Inner West,14170
1466,UNSW SYDNEY,NSW,-33.917347,151.2312675,Sydney,17200
1470,DRUMMOYNE,NSW,-33.8510541,151.1545209,Hunters Hill,14100
1475,MARRICKVILLE,NSW,-33.908667,151.1524142,Inner West,14170
1476,MARRICKVILLE,NSW,-33.908667,151.1524142,Inner West,14170
1480,KINGSGROVE,NSW,-33.9386352,151.100641,Georges River,12930
1481,HURSTVILLE BC,NSW,-33.9646,151.101,Georges River,12930
1484,KINGSGROVE DC,NSW,-33.9386,151.101,Georges River,12930
1485,KOGARAH,NSW,-33.9644,151.137,Bayside (NSW),10500
1490,MIRANDA,NSW,-34.0299364,151.1055499,Sutherland,17150
1493,HURSTVILLE,NSW,-33.9645633,151.1010187,Georges River,12930
1495,CARINGBAH,NSW,-34.0452,151.1218,Sutherland,17150
1499,SUTHERLAND,NSW,-34.0297415,151.059275,Georges River,12930
1515,WEST CHATSWOOD,NSW,-33.7966739,151.1621677,North Sydney,15950
1560,NORTHBRIDGE,NSW,-33.8132,151.217,Willoughby,18250
1565,MILSONS POINT,NSW,-33.84765,151.21201,Sydney,17200
1570,ARTARMON,NSW,-33.8093311,151.185647,Willoughby,18250
1585,CROWS NEST,NSW,-33.82613,151.20505,North Sydney,15950
1590,ST LEONARDS,NSW,-33.8227402,151.1942171,Central Coast (NSW),11650
1595,LANE COVE,NSW,-33.8148145,151.1663935,Lane Cove,14700
1597,LANE COVE,NSW,-33.8148145,151.1663935,Lane Cove,14700
1602,LANE COVE DC,NSW,-33.8148,151.166,Lane Cove,14700
1630,HORNSBY,NSW,-33.7046328,151.0987055,Hornsby,14000
1635,HORNSBY WESTFIELD,NSW,-33.7046,151.101,Ku-ring-gai,14500
1639,FRENCHS FOREST,NSW,-33.749,151.2331,Mosman,15350
1640,FRENCHS FOREST,NSW,-33.749,151.2331,Mosman,15350
1655,MANLY,NSW,-33.8060158,151.2947775,Central Coast (NSW),11650
1658,MONA VALE,NSW,-33.67596,151.30653,Northern Beaches,15990
1660,MONA VALE,NSW,-33.67596,151.30653,Northern Beaches,15990
1670,NORTH RYDE,NSW,-33.7932,151.12,Ryde,16700
1670,NORTH RYDE BC,NSW,-33.7932,151.12,Ryde,16700
1675,GLADESVILLE,NSW,-33.8301698,151.1267591,Hunters Hill,14100
1680,RYDE,NSW,-33.8157466,151.1030164,Ryde,16700
1685,WEST RYDE,NSW,-33.8067672,151.0824602,Ryde,16700
1700,ERMINGTON,NSW,-33.8143301,151.0562386,Randwick,16550
1710,EPPING,NSW,-33.7746,151.0788,Ryde,16700
1715,PENNANT HILLS,NSW,-33.738881,151.0723841,Parramatta,16260
1730,SEVEN HILLS,NSW,-33.7779167,150.931946,Parramatta,16260
1740,PARRAMATTA,NSW,-33.8135571,151.003407,Parramatta,16260
1741,PARRAMATTA,NSW,-33.8135571,151.003407,Parramatta,16260
1750,NORTH PARRAMATTA,NSW,-33.800281,151.0042445,Cumberland,12380
1755,BAULKHAM HILLS,NSW,-33.7619106,150.9929255,Parramatta,16260
1765,CASTLE HILL,NSW,-33.7311837,151.0042006,Parramatta,16260
1771,PENNANT HILLS,NSW,-33.738881,151.0723841,Parramatta,16260
1781,SEVEN HILLS MC,NSW,-33.7779,150.932,Blacktown,10750
1790,ST MARYS,NSW,-33.769979,150.7734575,North Sydney,15950
1800,ASHFIELD,NSW,-33.8889,151.1249,Burwood,11300
1805,BURWOOD,NSW,-33.8773941,151.1036621,Burwood,11300
1811,SILVERWATER,NSW,-33.8339902,151.0482995,Parramatta,16260
1819,STRATHFIELD,NSW,-33.8774826,151.0823602,Strathfield,17100
1825,LIDCOMBE,NSW,-33.8652,151.044,Strathfield,17100
1830,GRANVILLE,NSW,-33.8353132,151.0065546,Cumberland,12380
1831,GRANVILLE,NSW,-33.8353132,151.0065546,Cumberland,12380
1835,AUBURN,NSW,-33.8605837,151.02475,Canterbury-Bankstown,11570
1851,WETHERILL PARK,NSW,-33.8498,150.911,Fairfield,12850
1851,WETHERILL PARK DC,NSW,-33.8498,150.911,Fairfield,12850
1860,FAIRFIELD,NSW,-33.8705856,150.9564102,Fairfield,12850
1871,LIVERPOOL,NSW,-33.9285567,150.9179595,Liverpool,14900
1874,MOOREBANK,NSW,0,0,Liverpool,
1875,MOOREBANK,NSW,-33.9397082,150.9249864,Liverpool,14900
1885,BANKSTOWN,NSW,-33.91817,151.03497,Canterbury-Bankstown,11570
1888,BANKSTOWN,NSW,-33.91817,151.03497,Canterbury-Bankstown,11570
1890,INGLEBURN,NSW,-34.0044124,150.8630229,Liverpool,14900
1891,MILPERRA,NSW,-33.9370869,150.9827465,Canterbury-Bankstown,11570
2000,BARANGAROO,NSW,-33.8638,151.202,Sydney,17200
2000,DARLING HARBOUR,NSW,-33.8749,151.201,Sydney,17200
2000,DAWES POINT,NSW,-33.856,151.207,Sydney,17200
2000,HAYMARKET,NSW,-33.88092,151.20294,Sydney,17200
2000,MILLERS POINT,NSW,-33.86085,151.20281,Sydney,17200
2000,PARLIAMENT HOUSE,NSW,-33.865938,151.217157,Sydney,17200
2000,SYDNEY,NSW,-33.8708464,151.20733,Sydney,17200
2000,SYDNEY SOUTH,NSW,-33.8708464,151.20733,Sydney,17200
2000,THE ROCKS,NSW,-33.85985,151.20901,Sydney,17200
2001,SYDNEY,NSW,-33.8688197,151.2092955,Sydney,17200
2002,WORLD SQUARE,NSW,-33.8771211,151.2069237,Sydney,17200
2004,ALEXANDRIA MC,NSW,-33.908,151.19,Sydney,17200
2004,EASTERN SUBURBS MC,NSW,-33.9508,151.21,Randwick,16550
2006,THE UNIVERSITY OF SYDNEY,NSW,-33.8885748,151.1873494,Sydney,17200
2007,BROADWAY,NSW,-33.8842554,151.1982225,Sydney,17200
2007,ULTIMO,NSW,-33.8823187,151.197131,Sydney,17200
2008,CHIPPENDALE,NSW,-33.8863,151.1999,Sydney,17200
2008,DARLINGTON,NSW,-33.890334,151.19661,Sydney,17200
2008,GOLDEN GROVE,NSW,-33.8933,151.189,Sydney,17200
2009,DARLING ISLAND,NSW,-33.8649,151.196,Sydney,17200
2009,PYRMONT,NSW,-33.8687895,151.1942171,Sydney,17200
2010,DARLINGHURST,NSW,-33.8780176,151.2204441,Sydney,17200
2010,SURRY HILLS,NSW,-33.886111,151.211111,Sydney,17200
2010,TAYLOR SQUARE,NSW,-33.881,151.217,Sydney,17200
2011,ELIZABETH BAY,NSW,-33.87143,151.22841,Sydney,17200
2011,HMAS KUTTABUL,NSW,-33.8646321,151.2250345,Sydney,17200
2011,KINGS CROSS,NSW,-33.8734,151.224,Sydney,17200
2011,POTTS POINT,NSW,-33.86795,151.22411,Sydney,17200
2011,RUSHCUTTERS BAY,NSW,-33.8742991,151.2284588,Sydney,17200
2011,WOOLLOOMOOLOO,NSW,-33.8704,151.2223,Sydney,17200
2012,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
2013,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465,Blacktown,10750
2015,ALEXANDRIA,NSW,-33.9080273,151.1902576,Sydney,17200
2015,BEACONSFIELD,NSW,-33.91096,151.19995,Sydney,17200
2015,EVELEIGH,NSW,-33.895,151.191,Sydney,17200
2016,REDFERN,NSW,-33.892215,151.205873,Sydney,17200
2017,WATERLOO,NSW,-33.9002604,151.2061803,Sydney,17200
2017,WATERLOO DC,NSW,-33.9003,151.206,Sydney,17200
2017,ZETLAND,NSW,-33.908,151.2105,Sydney,17200
2018,EASTLAKES,NSW,-33.9219899,151.20733,Bayside (NSW),10500
2018,ROSEBERY,NSW,-33.9221918,151.201678,Bayside (NSW),10500
2019,BANKSMEADOW,NSW,-33.95731,151.20699,Bayside (NSW),10500
2019,BOTANY,NSW,-33.9469267,151.1973167,Bayside (NSW),10500
2020,MASCOT,NSW,-33.9296324,151.1946223,Sydney,17200
2020,SYDNEY DOMESTIC AIRPORT,NSW,-33.9328845,151.1798511,Sydney,17200
2020,SYDNEY INTERNATIONAL AIRPORT,NSW,-33.9399228,151.1752764,Sydney,17200
2021,CENTENNIAL PARK,NSW,-33.8943,151.233,Randwick,16550
2021,MOORE PARK,NSW,-33.8952578,151.2215296,Randwick,16550
2021,PADDINGTON,NSW,-33.8850215,151.2262353,Randwick,16550
2022,BONDI JUNCTION,NSW,-33.89145,151.2497,Waverley,18050
2022,BONDI JUNCTION PLAZA,NSW,-33.8915695,151.2505012,Waverley,18050
2022,QUEENS PARK,NSW,-33.901,151.248,Waverley,18050
2023,BELLEVUE HILL,NSW,-33.8826955,151.2539627,Woollahra,18500
2024,BRONTE,NSW,-33.90532,151.26069,Waverley,18050
2024,CHARING CROSS,NSW,-33.9003,151.253,Waverley,18050
2024,WAVERLEY,NSW,-33.899693,151.2554202,Waverley,18050
2025,WOOLLAHRA,NSW,-33.8865002,151.2437606,Woollahra,18500
2026,BEN BUCKLER,NSW,-33.8898,151.283,Waverley,18050
2026,BONDI,NSW,-33.89195,151.26099,Waverley,18050
2026,BONDI BEACH,NSW,-33.89102,151.277726,Waverley,18050
2026,NORTH BONDI,NSW,-33.8879,151.2808,Waverley,18050
2026,TAMARAMA,NSW,-33.898,151.268,Waverley,18050
2027,DARLING POINT,NSW,-33.87021,151.23746,Woollahra,18500
2027,EDGECLIFF,NSW,-33.8799875,151.2357452,Woollahra,18500
2027,HMAS RUSHCUTTERS,NSW,-33.8742991,151.2284588,Woollahra,18500
2027,POINT PIPER,NSW,-33.87045,151.25097,Woollahra,18500
2028,DOUBLE BAY,NSW,-33.8775,151.2412,Woollahra,18500
2029,ROSE BAY,NSW,-33.8754209,151.265623,Waverley,18050
2030,DIAMOND BAY,NSW,-33.8611,151.28,Waverley,18050
2030,DOVER HEIGHTS,NSW,-33.87185,151.27837,Waverley,18050
2030,HMAS WATSON,NSW,-33.8373221,151.2817246,Waverley,18050
2030,ROSE BAY NORTH,NSW,-33.8642973,151.2783699,Waverley,18050
2030,VAUCLUSE,NSW,-33.85582,151.2712,Waverley,18050
2030,WATSONS BAY,NSW,-33.8398183,151.2816573,Waverley,18050
2031,CLOVELLY,NSW,-33.9121,151.2629,Randwick,16550
2031,CLOVELLY WEST,NSW,-33.911484,151.254827,Randwick,16550
2031,RANDWICK,NSW,-33.9131545,151.2420352,Randwick,16550
2031,RANDWICK DC,NSW,-33.9132,151.242,Randwick,16550
2031,ST PAULS,NSW,-33.9203899,151.2438854,Randwick,16550
2032,DACEYVILLE,NSW,-33.92793,151.22349,Bayside (NSW),10500
2032,KINGSFORD,NSW,-33.92457,151.22765,Bayside (NSW),10500
2033,KENSINGTON,NSW,-33.9096151,151.2189869,Sydney,17200
2034,COOGEE,NSW,-33.919,151.2555,Randwick,16550
2034,SOUTH COOGEE,NSW,-33.933,151.259,Randwick,16550
2035,MAROUBRA,NSW,-33.9495,151.2437,Bayside (NSW),10500
2035,MAROUBRA SOUTH,NSW,-33.9495,151.2437,Bayside (NSW),10500
